xmin,ymin,xmax,ymax,Text 
2373,2430,2502,2412,\W1.000761;64.30 ROW 
15,776,1129
16,777,1129
17,778,1129
18,779,1129
19,780,1129
20,781,1128
21,782,1127
22,782,1126
23,782,1125
24,783,1123
25,783,1122
26,783,1121
27,782,1119
28,782,1118
29,782,1117
30,781,1116
31,780,1115
32,779,1115
33,778,1115
1,743,926
2,743,916
1,858,966
2,858,916
1,753,923
2,849,923
1,753,921
2,753,924
3,743,923
4,753,921
1,849,921
2,849,924
3,858,923
4,849,921
1,812,1121
2,811,1121
3,809,1122
4,808,1123
5,807,1124
6,806,1126
7,805,1127
8,805,1129
9,805,1131
10,805,1133
11,805,1135
12,806,1136
13,807,1138
14,808,1139
15,809,1140
16,811,1140
17,812,1141
18,813,1140
19,815,1140
20,816,1139
21,817,1138
22,818,1136
23,819,1135
24,819,1133
25,819,1131
26,819,1129
27,819,1127
28,818,1126
29,817,1124
30,816,1123
31,815,1122
32,813,1121
33,812,1121
1,819,1122
2,833,1122
1,826,1074
2,826,1112
1,825,1074
2,828,1074
3,826,1064
4,825,1074
1,825,1112
2,828,1112
3,826,1122
4,825,1112
1,1594,1144
2,1594,1253
1,1537,1144
2,1537,1253
1,1585,1246
2,1547,1246
1,1585,1245
2,1585,1248
3,1594,1246
4,1585,1245
1,1547,1245
2,1547,1248
3,1537,1246
4,1547,1245
1,1537,1137
2,1594,1137
1,1550,1137
2,1550,1137
1,1557,1061
2,1557,1127
1,1555,1061
2,1558,1061
3,1557,1051
4,1555,1061
1,1555,1127
2,1558,1127
3,1557,1137
4,1555,1127
1,1537,1056
2,1537,1137
1,1594,1057
2,1594,1137
1,745,1063
2,748,1063
1,748,1071
2,748,1076
1,748,1084
2,751,1084
1,748,1076
2,751,1076
1,751,1076
2,751,1084
1,745,1084
2,748,1084
1,745,1075
2,748,1075
1,745,1076
2,748,1076
1,748,1063
2,748,1071
1,741,1072
2,741,1084
1,743,1076
2,743,1071
1,741,1084
2,743,1084
1,741,1076
2,743,1076
1,743,1084
2,745,1084
1,743,1076
2,745,1076
1,743,1075
2,745,1075
1,743,1067
2,741,1069
1,743,1071
2,743,1063
1,743,1063
2,745,1063
1,741,1069
2,741,1072
1,748,1075
2,748,1075
1,748,1076
2,747,1075
1,747,1076
2,746,1075
1,746,1076
2,745,1075
1,746,1076
2,745,1075
1,745,1076
2,744,1075
1,744,1076
2,743,1075
1,747,1076
2,748,1076
1,747,1076
2,748,1075
3,748,1075
1,746,1076
2,747,1075
1,745,1076
2,746,1075
1,744,1076
2,745,1075
1,743,1076
2,745,1075
1,743,1075
2,744,1075
1,751,1076
2,751,1084
3,741,1084
4,741,1076
5,751,1076
1,743,1067
2,743,1076
3,741,1076
4,741,1069
5,743,1067
1,748,1067
2,751,1069
1,751,1069
2,751,1076
1,748,1067
2,748,1076
3,751,1076
4,751,1069
5,748,1067
1,956,1067
2,748,1063
1,955,1071
2,749,1067
1,770,1063
2,770,1068
1,759,1063
2,759,1068
1,756,1063
2,756,1068
1,827,1064
2,827,1069
1,816,1064
2,816,1069
1,813,1064
2,813,1069
1,802,1064
2,802,1069
1,799,1064
2,799,1069
1,787,1063
2,787,1068
1,785,1063
2,785,1068
1,773,1063
2,773,1068
1,859,1065
2,859,1069
1,856,1065
2,856,1069
1,844,1065
2,844,1069
1,842,1064
2,842,1069
1,830,1064
2,830,1069
1,873,1065
2,873,1070
1,870,1065
2,870,1070
1,944,1066
2,944,1071
1,941,1066
2,941,1071
1,930,1066
2,930,1071
1,927,1066
2,927,1071
1,913,1066
2,913,1071
1,916,1066
2,916,1071
1,902,1065
2,901,1070
1,899,1065
2,899,1070
1,887,1065
2,887,1070
1,884,1065
2,884,1070
1,1517,966
2,1517,792
1,743,792
2,743,805
1,1507,799
2,753,799
1,1507,797
2,1507,800
3,1517,799
4,1507,797
1,753,797
2,753,800
3,743,799
4,753,797
1,1316,966
2,1316,817
1,743,823
2,743,830
1,1307,823
2,753,823
1,1307,822
2,1307,825
3,1316,823
4,1307,822
1,753,822
2,753,825
3,743,823
4,753,822
1,743,850
2,743,855
1,1173,966
2,1173,842
1,753,848
2,1164,848
1,753,847
2,753,850
3,743,848
4,753,847
1,1164,847
2,1164,850
3,1173,848
4,1164,847
1,1030,966
2,1030,866
1,1020,873
2,753,873
1,1020,871
2,1020,875
3,1030,873
4,1020,871
1,753,871
2,753,875
3,743,873
4,753,871
1,753,1221
2,768,1221
1,753,1220
2,753,1223
3,743,1221
4,753,1220
1,768,1220
2,768,1223
3,778,1221
4,768,1220
1,1614,966
2,1614,767
1,1605,774
2,753,774
1,1605,772
2,1605,775
3,1614,774
4,1605,772
1,753,772
2,753,775
3,743,774
4,753,772
1,902,1054
2,912,1056
3,902,1057
4,902,1054
1,902,1055
2,866,1055
1,964,722
2,964,661
1,753,668
2,954,668
1,753,666
2,753,669
3,743,668
4,753,666
1,954,666
2,954,669
3,964,668
4,954,666
1,964,722
2,964,661
1,1279,722
2,1279,661
1,973,668
2,1270,668
1,973,666
2,973,669
3,964,668
4,973,666
1,1270,666
2,1270,669
3,1279,668
4,1270,666
1,1279,722
2,1279,661
1,1508,722
2,1508,661
1,1289,668
2,1499,668
1,1289,666
2,1289,669
3,1279,668
4,1289,666
1,1499,666
2,1499,669
3,1508,668
4,1499,666
1,1623,722
2,1623,661
1,1658,722
2,1658,661
1,1633,668
2,1648,668
1,1633,666
2,1633,669
3,1623,668
4,1633,666
1,1648,666
2,1648,669
3,1658,668
4,1648,666
1,1640,668
2,1640,681
3,1677,681
1,964,1085
2,1508,1070
3,964,1079
4,964,1085
1,1508,1070
2,964,1079
3,1508,1063
4,1508,1070
1,1518,1051
2,1517,1055
1,1425,1066
2,1455,1066
1,1423,1123
2,1455,1123
1,1449,1075
2,1449,1113
1,1447,1075
2,1450,1075
3,1449,1066
4,1447,1075
1,1447,1113
2,1450,1113
3,1449,1123
4,1447,1113
1,1280,1156
2,1308,1156
1,1301,1080
2,1301,1147
1,1299,1080
2,1303,1080
3,1301,1071
4,1299,1080
1,1299,1147
2,1303,1147
3,1301,1156
4,1299,1147
1,1095,1126
2,1077,1126
1,1084,1084
2,1084,1117
1,1082,1084
2,1085,1084
3,1084,1075
4,1082,1084
1,1082,1117
2,1085,1117
3,1084,1126
4,1082,1117
1,994,1124
2,1004,1124
1,997,1088
2,997,1114
1,996,1088
2,999,1088
3,997,1079
4,996,1088
1,996,1114
2,999,1114
3,997,1124
4,996,1114
1,1508,1063
2,964,1079
1,1508,1070
2,964,1085
1,2085,1042
2,2075,1041
3,2084,1039
4,2085,1042
1,2085,1041
2,2121,1040
1,1238,1128
2,1232,1128
1,1238,1080
2,1238,1118
1,1237,1080
2,1240,1080
3,1238,1071
4,1237,1080
1,1237,1118
2,1240,1118
3,1238,1128
4,1237,1118
1,858,966
2,858,916
1,915,966
2,915,916
1,868,923
2,906,923
1,868,921
2,868,924
3,858,923
4,868,921
1,906,921
2,906,924
3,915,923
4,906,921
1,743,903
2,743,904
1,915,966
2,915,891
1,753,898
2,906,898
1,753,896
2,753,900
3,743,898
4,753,896
1,906,896
2,906,900
3,915,898
4,906,896
1,915,1253
2,915,1303
1,1030,1253
2,1030,1303
1,925,1296
2,1020,1296
1,925,1294
2,925,1297
3,915,1296
4,925,1294
1,1020,1294
2,1020,1297
3,1030,1296
4,1020,1294
1,1030,1253
2,1030,1303
1,1173,1253
2,1173,1303
1,1040,1296
2,1164,1296
1,1040,1294
2,1040,1297
3,1030,1296
4,1040,1294
1,1164,1294
2,1164,1297
3,1173,1296
4,1164,1294
1,1173,1253
2,1173,1303
1,1316,1253
2,1316,1303
1,1183,1296
2,1307,1296
1,1183,1294
2,1183,1297
3,1173,1296
4,1183,1294
1,1307,1294
2,1307,1297
3,1316,1296
4,1307,1294
1,1316,1253
2,1316,1303
1,1517,1253
2,1517,1303
1,1326,1296
2,1507,1296
1,1326,1294
2,1326,1297
3,1316,1296
4,1326,1294
1,1507,1294
2,1507,1297
3,1517,1296
4,1507,1294
1,1517,1253
2,1517,1303
1,1614,1253
2,1614,1303
1,1527,1296
2,1605,1296
1,1527,1294
2,1527,1297
3,1517,1296
4,1527,1294
1,1605,1294
2,1605,1297
3,1614,1296
4,1605,1294
1,2319,722
2,2319,661
1,2285,722
2,2285,661
1,2310,668
2,2294,668
1,2310,666
2,2310,669
3,2319,668
4,2310,666
1,2294,666
2,2294,669
3,2285,668
4,2294,666
1,2302,668
2,2302,681
3,2266,681
1,2319,1045
2,1623,1065
3,2319,1051
4,2319,1045
1,1623,1065
2,2319,1051
3,1623,1071
4,1623,1065
1,2319,1051
2,1623,1071
1,2319,1045
2,1623,1065
1,795,1014
2,794,1004
1,791,1019
2,790,1017
1,797,1055
2,795,1043
1,803,973
2,805,976
1,800,979
2,802,976
1,801,983
2,802,981
1,802,981
2,800,979
1,810,963
2,810,963
1,813,984
2,815,983
1,814,986
2,813,984
1,819,985
2,819,993
1,815,983
2,814,980
1,835,979
2,834,981
1,835,971
2,831,972
1,833,975
2,831,975
1,828,985
2,827,985
1,828,985
2,829,988
1,833,983
2,833,986
1,833,983
2,832,984
1,811,983
2,804,977
1,811,978
2,805,983
1,840,986
2,838,990
1,821,1001
2,822,995
1,818,1010
2,815,1002
1,823,1013
2,822,1004
1,823,1010
2,824,1005
1,808,996
2,808,1013
1,827,985
2,825,999
1,841,986
2,839,999
1,808,996
2,801,983
1,808,996
2,803,974
1,808,996
2,812,978
1,808,981
2,808,996
1,808,996
2,814,986
1,805,1022
2,808,1031
1,811,1019
2,814,1019
1,821,1018
2,820,1018
1,835,1044
2,837,1038
1,823,1031
2,824,1033
1,814,1020
2,815,1032
1,818,1028
2,821,1018
1,803,1030
2,802,1058
1,827,1049
2,825,1044
1,840,1034
2,843,1035
1,840,1034
2,843,1025
1,843,1035
2,844,1024
1,848,1033
2,848,1026
1,843,1035
2,848,1033
1,844,1024
2,845,1018
1,847,1024
2,847,1019
1,802,976
2,795,978
1,794,1018
2,800,1019
1,1459,1064
2,1451,1064
1,1446,1051
2,1447,1061
1,1369,1053
2,1369,1063
1,1365,1067
2,1357,1067
1,1432,1027
2,1382,1028
1,1433,1021
2,1380,1022
1,1433,1024
2,1415,1024
1,1403,1025
2,1381,1025
1,1410,1025
2,1407,1025
1,1411,1025
2,1411,1025
1,1415,1024
2,1411,1025
1,1407,1025
2,1407,1025
1,1406,1025
2,1403,1025
1,1403,1025
2,1403,1025
1,1458,1040
2,1461,1040
1,1421,1030
2,1421,1019
1,1428,1029
2,1428,1019
1,1400,1030
2,1400,1026
1,1400,1026
2,1400,1023
1,1400,1022
2,1399,1019
1,1393,1031
2,1393,1019
1,1407,1023
2,1407,1022
3,1407,1022
4,1408,1022
5,1408,1022
6,1409,1022
7,1409,1022
8,1409,1022
9,1410,1022
10,1410,1022
11,1411,1023
1,1411,1026
2,1410,1026
3,1410,1026
4,1410,1026
5,1409,1027
6,1409,1027
7,1408,1027
8,1408,1026
9,1408,1026
10,1407,1026
11,1407,1026
1,1410,1025
2,1410,1025
3,1410,1026
4,1410,1026
5,1409,1026
6,1409,1026
7,1409,1026
8,1408,1026
9,1408,1026
10,1408,1026
11,1407,1026
12,1407,1025
1,1407,1023
2,1407,1023
3,1407,1022
4,1408,1022
5,1408,1022
6,1409,1022
7,1409,1022
8,1409,1022
9,1409,1022
10,1410,1022
11,1410,1023
12,1410,1023
1,1414,1030
2,1414,1026
1,1414,1026
2,1414,1022
1,1410,1025
2,1410,1025
3,1410,1024
4,1410,1024
5,1410,1023
6,1410,1023
1,1411,1023
2,1411,1023
3,1411,1024
4,1411,1024
5,1411,1025
6,1411,1025
1,1411,1023
2,1411,1024
3,1411,1024
4,1411,1025
5,1411,1025
1,1411,1025
2,1411,1025
3,1410,1024
4,1411,1024
5,1411,1023
1,1411,1023
2,1411,1023
3,1411,1022
4,1412,1022
5,1412,1022
6,1413,1022
7,1413,1022
8,1413,1022
9,1413,1022
10,1414,1022
11,1414,1023
12,1414,1023
13,1415,1023
14,1415,1024
15,1415,1024
16,1415,1025
17,1414,1025
18,1414,1025
19,1414,1025
20,1414,1026
21,1413,1026
22,1413,1026
23,1413,1026
24,1412,1026
25,1412,1026
26,1412,1026
27,1411,1025
28,1411,1025
1,1411,1023
2,1411,1022
3,1411,1022
4,1412,1022
5,1412,1022
6,1413,1022
7,1413,1022
8,1413,1022
9,1414,1022
10,1414,1022
11,1415,1023
12,1415,1023
13,1415,1024
14,1415,1024
15,1415,1025
16,1415,1025
17,1415,1025
18,1414,1026
19,1414,1026
20,1414,1026
21,1413,1026
22,1413,1026
23,1412,1026
24,1412,1026
25,1411,1026
26,1411,1026
27,1411,1026
1,1414,1022
2,1414,1018
1,1407,1024
2,1407,1024
3,1407,1024
4,1407,1025
5,1407,1025
1,1407,1023
2,1407,1024
3,1407,1024
4,1407,1025
5,1407,1025
6,1407,1025
1,1407,1030
2,1407,1026
1,1403,1025
2,1403,1025
3,1403,1024
4,1403,1024
5,1403,1024
1,1403,1025
2,1403,1025
3,1403,1025
4,1403,1024
5,1403,1024
6,1403,1023
1,1407,1025
2,1406,1025
3,1406,1025
4,1406,1024
5,1406,1024
6,1406,1023
1,1407,1025
2,1407,1024
1,1407,1025
2,1407,1025
3,1407,1024
4,1407,1024
5,1407,1024
1,1403,1024
2,1403,1024
3,1403,1024
4,1403,1025
5,1403,1025
1,1403,1023
2,1403,1024
3,1403,1024
4,1403,1025
5,1403,1025
6,1403,1025
1,1407,1025
2,1406,1026
3,1406,1026
4,1406,1026
5,1406,1026
6,1405,1026
7,1405,1026
8,1404,1026
9,1404,1026
10,1404,1026
11,1403,1026
12,1403,1025
1,1407,1026
2,1406,1026
3,1406,1026
4,1406,1027
5,1405,1027
6,1405,1027
7,1405,1027
8,1404,1027
9,1404,1026
10,1403,1026
11,1403,1026
1,1403,1023
2,1403,1023
3,1404,1023
4,1404,1022
5,1404,1022
6,1405,1022
7,1405,1022
8,1405,1022
9,1406,1022
10,1406,1023
11,1406,1023
12,1406,1023
1,1403,1023
2,1403,1022
3,1403,1022
4,1404,1022
5,1404,1022
6,1405,1022
7,1405,1022
8,1406,1022
9,1406,1022
10,1406,1022
11,1407,1023
1,1407,1023
2,1407,1019
1,1403,1026
2,1403,1026
3,1402,1026
4,1402,1027
5,1402,1027
6,1401,1027
7,1400,1027
8,1400,1027
9,1400,1026
10,1399,1026
11,1399,1026
12,1399,1025
13,1399,1025
14,1399,1025
15,1399,1024
16,1399,1024
17,1399,1023
18,1399,1023
19,1399,1022
20,1400,1022
21,1400,1022
22,1401,1022
23,1401,1022
24,1402,1022
25,1402,1022
26,1403,1022
27,1403,1023
1,1403,1025
2,1403,1026
3,1402,1026
4,1402,1026
5,1402,1026
6,1401,1026
7,1401,1026
8,1400,1026
9,1400,1026
10,1400,1026
11,1399,1026
12,1399,1025
13,1399,1025
14,1399,1025
15,1399,1024
16,1399,1024
17,1399,1024
18,1399,1023
19,1399,1023
20,1400,1023
21,1400,1022
22,1401,1022
23,1401,1022
24,1401,1022
25,1402,1022
26,1402,1023
27,1403,1023
28,1403,1023
1,1386,1030
2,1385,1020
1,1356,1043
2,1354,1043
1,1357,1043
2,1358,1046
3,1358,1048
4,1359,1051
5,1360,1052
6,1361,1053
7,1364,1054
1,1352,1028
2,1352,1064
3,1353,1065
4,1353,1065
5,1354,1065
6,1354,1066
7,1356,1067
8,1357,1067
1,1381,1042
2,1382,1044
3,1382,1045
4,1383,1047
5,1384,1048
6,1385,1049
7,1387,1049
8,1407,1048
1,1383,1042
2,1383,1043
3,1383,1045
4,1384,1047
5,1385,1047
6,1385,1048
7,1387,1048
8,1407,1047
1,1456,1040
2,1456,1042
3,1455,1044
4,1455,1045
5,1453,1046
6,1453,1046
7,1436,1047
8,1435,1046
9,1435,1045
10,1434,1044
11,1434,1043
12,1435,1041
1,1454,1040
2,1454,1042
3,1454,1044
4,1454,1044
5,1453,1045
6,1453,1045
7,1436,1045
8,1436,1045
9,1436,1045
10,1436,1044
11,1436,1043
12,1436,1041
1,1457,1040
2,1457,1043
3,1457,1045
4,1457,1048
5,1455,1050
6,1454,1050
7,1451,1051
1,1433,1041
2,1433,1042
3,1433,1044
4,1432,1046
5,1431,1047
6,1430,1048
7,1428,1048
8,1407,1048
1,1432,1041
2,1432,1042
3,1432,1044
4,1431,1045
5,1430,1046
6,1430,1046
7,1428,1047
8,1407,1047
1,1462,1025
2,1463,1061
3,1463,1061
4,1463,1062
5,1462,1062
6,1462,1063
7,1460,1064
8,1459,1064
1,1456,1051
2,1458,1050
3,1459,1049
4,1460,1047
5,1460,1045
6,1461,1042
7,1461,1040
8,1462,1025
9,1463,1019
10,1462,1017
11,1461,1016
12,1460,1015
13,1460,1014
14,1459,1014
15,1459,1021
16,1459,1028
17,1458,1038
18,1458,1039
19,1458,1039
20,1424,1040
21,1424,1034
22,1424,1034
23,1423,1033
24,1407,1034
1,1359,1054
2,1358,1053
3,1356,1052
4,1355,1050
5,1355,1048
6,1354,1045
7,1354,1043
8,1352,1028
9,1351,1022
10,1351,1020
11,1352,1019
12,1353,1018
13,1354,1017
14,1354,1017
15,1355,1024
16,1355,1032
17,1356,1041
18,1356,1042
19,1357,1042
20,1390,1041
21,1390,1035
22,1390,1035
23,1391,1034
24,1407,1034
1,1360,1043
2,1360,1045
3,1361,1046
4,1361,1047
5,1362,1047
6,1362,1047
7,1379,1047
8,1379,1047
9,1379,1046
10,1379,1046
11,1379,1045
12,1379,1042
1,1359,1043
2,1359,1045
3,1360,1047
4,1360,1048
5,1362,1048
6,1362,1049
7,1379,1048
8,1380,1048
9,1380,1047
10,1381,1046
11,1380,1044
12,1380,1042
1,1456,1051
2,1408,1052
1,1446,1051
2,1447,1061
3,1447,1062
4,1447,1062
5,1448,1063
6,1449,1063
7,1450,1064
8,1451,1064
1,1369,1053
2,1369,1063
3,1369,1064
4,1369,1065
5,1368,1065
6,1367,1066
7,1366,1066
8,1365,1067
1,1359,1054
2,1408,1052
1,1439,1016
2,1436,1016
3,1430,1016
4,1419,1016
5,1408,1016
6,1406,1016
1,1430,1018
2,1423,1018
3,1416,1018
4,1410,1018
5,1407,1018
1,1430,1019
2,1423,1019
3,1416,1018
4,1410,1018
5,1407,1019
1,1430,1019
2,1432,1019
3,1433,1020
4,1433,1021
5,1433,1022
6,1433,1024
7,1432,1026
8,1431,1028
9,1430,1029
10,1426,1029
11,1421,1030
12,1407,1030
1,1451,1006
2,1446,992
3,1444,989
4,1443,988
5,1440,986
6,1435,985
7,1428,985
8,1417,984
9,1410,984
10,1406,984
1,1454,1005
2,1453,1004
3,1449,994
4,1446,988
5,1444,985
6,1443,983
7,1442,982
8,1439,981
9,1431,980
10,1422,980
11,1413,979
12,1406,979
1,1454,1005
2,1453,1006
3,1446,1005
4,1446,1005
5,1445,1005
6,1443,1005
7,1406,1005
1,1435,1000
2,1435,999
3,1435,997
4,1434,994
5,1433,991
6,1433,990
7,1430,990
8,1428,991
9,1424,991
10,1422,990
11,1421,990
12,1420,992
13,1420,995
14,1419,998
15,1420,1001
1,1443,1005
2,1443,1003
3,1441,1002
4,1440,1001
5,1436,1000
6,1433,1000
7,1426,1001
8,1418,1001
9,1416,1001
10,1414,1002
11,1413,1003
12,1412,1005
13,1412,1005
1,1423,1041
2,1407,1042
1,1458,1040
2,1423,1041
3,1423,1035
4,1423,1035
5,1407,1035
1,1430,1018
2,1433,1018
3,1434,1019
4,1434,1021
5,1434,1022
6,1434,1024
7,1433,1027
8,1432,1029
9,1430,1030
10,1427,1030
11,1421,1031
12,1407,1031
1,1460,1013
2,1458,1009
3,1457,1008
4,1455,1007
5,1453,1006
1,1460,1015
2,1460,1013
3,1459,1011
4,1458,1008
5,1458,1005
6,1463,1004
7,1465,1004
8,1465,1003
9,1465,1001
10,1465,1000
11,1464,999
12,1462,998
13,1460,998
14,1457,998
15,1455,998
16,1454,999
17,1453,1001
18,1454,1004
19,1454,1005
20,1456,1006
21,1457,1007
22,1458,1008
1,1433,1040
2,1436,1021
3,1437,1018
4,1437,1016
5,1439,1012
6,1441,1008
7,1443,1006
8,1444,1005
1,1435,1040
2,1438,1021
3,1438,1018
4,1439,1017
5,1440,1013
6,1442,1009
7,1443,1007
8,1445,1005
1,1457,1027
2,1455,1027
3,1449,1027
4,1438,1028
5,1436,1028
1,1447,1027
2,1448,1022
3,1448,1021
4,1448,1020
5,1449,1017
1,1457,1019
2,1456,1018
3,1454,1017
4,1450,1017
5,1446,1016
6,1442,1016
7,1439,1016
1,1448,1027
2,1449,1022
3,1449,1021
4,1449,1020
5,1450,1017
6,1450,1017
1,1456,1027
2,1456,1024
3,1456,1023
4,1457,1023
5,1457,1020
1,1456,1027
2,1457,1024
3,1457,1023
4,1457,1023
5,1457,1023
1,1456,1027
2,1457,1024
3,1457,1023
4,1457,1023
5,1457,1022
1,1456,1027
2,1457,1024
3,1457,1023
4,1457,1023
5,1457,1022
1,1456,1027
2,1456,1024
3,1457,1023
4,1457,1023
5,1457,1021
1,1457,1027
2,1457,1025
1,1457,1027
2,1457,1024
3,1457,1024
1,1453,1027
2,1453,1023
3,1453,1022
4,1453,1022
5,1454,1019
6,1455,1018
1,1452,1027
2,1452,1023
3,1453,1022
4,1453,1022
5,1454,1018
6,1454,1018
1,1451,1027
2,1452,1023
3,1452,1022
4,1452,1021
5,1453,1018
6,1453,1017
1,1455,1027
2,1456,1024
3,1456,1023
4,1456,1022
5,1457,1020
6,1457,1019
7,1457,1019
1,1453,1027
2,1454,1023
3,1454,1022
4,1454,1022
5,1455,1019
6,1455,1018
7,1456,1018
1,1455,1027
2,1456,1024
3,1456,1023
4,1456,1022
5,1457,1020
